7817
8352.41	15375	-8347.75	94.0525	0
9215.17	-15133	7948.28	95.0918	0
-19040.4	-3038.58	1969.97	121.214	0
-595.855	-9494.94	16885.1	198.89	0
-5214.94	-9634.47	15980	127.978	0
-9943.13	8408.47	14418.5	110.489	0
5550.5	12274.4	13859.8	97.5361	0
14360.4	10949.8	6946.86	84.509	0
15688.2	5510.8	-10019.6	81.3367	1
11855.9	-9565.03	-12035.1	139.91	0
-13897	6880.37	-11527.6	122.307	0
9360.29	-893.337	-16980.7	100.479	0
7003.82	15793.5	8774.05	109.521	0
5755.46	17908.8	-4603.07	103.566	0
16137.9	-7004.22	-8192.28	104.794	0
4883.71	-4995.8	18114.7	228.87	0
12714	-7165.78	12671.4	138.373	0
10247.9	8199.51	14242.6	111.092	0
17694.1	7786.48	-905	84.2058	0
10582.4	9033.02	-13593.3	141.459	0
-421.072	5788.3	-18515.7	102.407	0
14916.3	-10612.4	-6375.31	87.4386	0
17835.6	-7413.3	1517.7	81.1494	0
5897.55	18375.5	-1169.88	99.3513	0
818.603	16030.3	10751.7	130.205	0
9051.9	2220.55	-16951.8	97.8762	0
4680.37	514.073	-18736.2	96.6865	0
-5725.45	-16003.7	9192.39	170.255	0
4409.64	2175.78	18756.7	103.004	0
17520.6	5090.27	-6477.6	99.7541	0
11781	15316.2	-669.258	86.3592	1
14309.5	9729.65	8671.6	85.4195	0
2583.37	7583.97	-17680.3	104.871	0
-4484.18	-18321.1	4422.56	108.761	0
-18648.9	-155.615	-5237.64	248.836	0
-8330.96	-16775.4	4918.69	127.37	0
9300.93	8154.99	-14870.6	90.3909	0
16454.6	4475.74	-9335.02	86.8761	0
19244.9	-2327.04	-490.506	78.3178	0
1485.87	11022.8	-15966	101.217	0
2745.88	2394.6	18976.4	108.543	0
-10236.6	-14068	-8435.32	300.905	0
-8943.32	-10466.9	-13568.1	330.524	0
-5494.47	-17797.5	5478.75	109.873	0
-16404.3	-2389.31	-9919.63	297.598	0
15403.7	5437.28	-10333.8	91.6047	0
-18468.8	-2170.21	-5533.68	118.75	0
-17840.8	5944.24	4594.43	155.029	0
2059.33	18227.5	6271.51	148.85	0
-7406.62	17880.8	173.388	170.46	0
5211.67	17402.1	-6583.4	103.027	0
3984.95	15300.7	11138.9	104.654	0
-1836.73	-19106	2443.36	119.152	0
16667.9	-2546.34	-9499.29	88.0547	0
-10356	12795.3	10296.8	189.041	0
10026.6	16739.5	-191.993	117.787	0
18280.6	2792.67	-5784.41	115.753	0
11899.3	12770.3	-8548.49	88.7325	0
-3520.99	-14212.3	-12609.7	184.524	0
13488.2	-13543.6	-3200.3	130.807	0
14839.9	3683.25	-11987	90.0879	0
14240.5	11125.2	-7086	90.4767	0
820.909	-9890.48	-16609.5	105.392	0
-11549.8	14870.7	4359.21	111.732	0
-11008.7	3289.43	-15669.5	134.104	0
-17454.3	-7025.83	4624.63	119.719	0
2376.93	18375	-5741.83	104.006	0
-14444.7	9325.69	8881.37	120.845	0
4247.16	-4690.6	18354.9	100.207	0
18970	2037.61	3333.94	92.8837	0
18757	-499.43	-5113.78	124.695	0
8479.65	-16299.7	-6072.69	96.5134	0
13402.7	-3554.71	13508.1	86.7695	0
-416.495	-7566.52	-17811.5	114.822	0
-130.539	-18919.9	4042.49	104.784	0
18610.5	-2912.27	-4539.88	131.776	0
17239.4	-5442.51	7068.8	100.904	0
6018.01	16367.1	-8357.82	97.0068	0
-2477.99	-2860.46	19038.6	141.242	0
-17033.9	9339.58	1241.02	121.271	0
8187.46	-13429.4	11360.4	93.1363	0
10206.5	-1175.36	-16481.4	93.9667	0
-12579	2670.97	-14532.3	113.504	0
3334.82	-10869.7	-15675.2	99.1726	0
-4898.72	18368.1	3603.91	107.311	0
3743.58	5344.96	-18273.5	117.358	0
11384.4	-15545.4	2294.19	97.649	0
2095.91	-5677.54	18375.2	111.698	0
18216	-6142.16	2230.49	88.6225	0
-9346.27	-7394.44	-15441.4	212.497	0
-8940.5	-4518.81	16540.1	117.284	0
1816.55	-14247.7	-12920.8	112.367	0
-1915.72	18159	-6753.66	267.535	0
11448.2	14621	-5425.95	92.3653	0
15519.1	8777.13	-7472.21	93.2916	0
18437.1	-5489.67	2644.15	87.7818	0
-2079.85	-9735.27	16596	112.845	0
7470.26	14333.1	10651.7	93.5812	0
7418.79	-6809.86	16489.8	93.9597	0
1469.58	12235	-14947.5	102.741	0
7570.94	-17786.4	911.05	92.7583	0
13729.7	13619.1	635.406	91.2543	0
18932.6	4128.6	914.598	131.088	0
3242.44	-5830.36	18155	99.8667	0
13890.9	13364.5	2554.83	99.8403	0
15882.6	-5470.64	9806.55	196.236	0
2629.95	-557.75	-19135.1	253.68	0
5622.36	16323.6	8880.17	99.1147	0
18365	-3512.58	5327.48	140.14	0
18134.2	3930.43	-6005.46	120.804	0
13180.2	9070.1	10897.3	93.8431	0
16307.2	825.336	10335.6	118.727	0
19332.4	1682.76	-992.208	80.5861	0
-7054.93	13827.9	-11514.1	178.044	0
12369	13244.7	6876.28	93.534	0
16989.7	1836.79	9170.47	85.9744	0
12171.8	-876.411	-15170.2	167.336	0
7027.08	18048.7	-596.308	123.649	0
10458.6	15982.5	3388.16	96.1868	0
1741.56	-17269.9	8725.52	99.7751	0
-1196.86	12411.3	14807.5	102.519	0
-15870.4	-8943.78	6891.09	242.219	0
-7818.28	-13965.7	-10853	123.852	0
14153.8	12493.9	-4554.78	89.0986	0
-4279.4	11555.2	14880	192.405	0
6040.63	1053.86	-18319.6	106.657	0
-7273.9	17546.1	4115.41	118.022	0
17327.3	-8564.3	-408.006	80.8524	0
15403.5	5450.58	10333.3	92.3456	0
-3633.33	15206.1	-11403.9	110.797	0
6132.29	16709.7	-7587.92	97.1081	0
11007.8	-7571.98	-14018.6	91.9719	0
3793.78	-9704.15	-16456	128.138	0
4094.31	10450.5	-15972	157.627	0
-16520	7860.04	6268.66	118.546	0
2062.87	11143.2	-15777	101.655	0
8246.13	-17339.2	2188.94	104.154	0
-8241.15	3596.5	17196.4	214.427	0
15711	-9429.1	-6427.55	96.3558	0
-3714.21	18378	4790.81	111.447	0
14732.8	-4809.03	-11550	90.671	0
4676.77	-16800.6	-8401.18	95.7539	0
-10702.8	8516.63	13656.6	114.648	0
15775.5	-2454.99	11004.4	83.4271	0
-1960.71	-4474.13	18846.1	110.169	0
-10082.9	16493.2	1130.35	114.706	0
13307.1	-3576.16	13559.3	129.99	0
-9848.03	-4374.18	-16111.2	367.262	0
5564.92	-18602.6	-1223.96	194.722	0
15248	-4900.86	10933.7	99.9633	0
-8443.39	14231.6	9977.22	128.35	0
238.283	9407.68	16922.5	203.678	0
-8785	595.922	-17196	156.02	0
2748.45	-18607.2	-4696.93	105.198	0
5556.18	7558.49	-17015.8	96.7843	0
8613.6	-15838.9	7674.2	137.227	0
3332.02	18828.7	3125.03	101.03	0
-7123.9	17942.1	2078.82	123.697	0
19011.9	-395.215	-3839.41	80.4603	0
10435.5	4746.26	-15626.9	98.4907	0
-8572.89	17032.9	-3794.46	115	0
-8607.86	17111.9	-3719.19	115.525	0
-19139.2	-2626.62	867.379	129.06	0
9692.1	16712.4	-308.603	90.9541	0
1841.71	-17356.3	8291.64	114.68	0
17677.7	5321.88	5993.66	125.988	0
-8410.92	3967.5	16976.5	114.395	0
10556.8	8835.28	-13567.7	102.761	0
-7118.67	11877.9	-13516.1	112.073	0
3317.27	-6656.55	17903.2	98.9621	0
2348.45	-6765.36	18172.9	103.602	0
-7417.78	14830.4	10275.4	123.31	0
-7692.21	15112.5	10217.1	125.142	0
-86.5358	-12240.5	-15172.2	120.299	0
4730.8	-18756.4	1419.86	170.099	0
15674.5	-6859.78	-9032.94	163.745	0
11547.2	11871.3	-9950.32	116.501	0
-13630	12217.4	-6357.22	121.436	0
13726.1	13284.7	3847.7	136.688	0
5789.44	3122.02	-18196.1	101.428	0
-11148.4	-1295.57	15776.4	120.629	0
4162.84	3679.42	18694	197.896	0
4181.42	3584.38	18783.1	198.5	0
11554.7	-15346.4	2848.62	170.758	0
-15382.3	3173.86	11395.5	117.282	0
-11958.1	15061	-2036.64	222.62	0
-715.21	-17970.5	-7197.07	103.531	0
85.0545	7127.27	17971.6	109.058	0
-430.434	-17426.3	8326.83	237.201	0
-5799.22	-11697.8	-14450.9	124.125	0
14623.9	-10103.6	-7698.8	84.922	0
9367.3	-6790.67	-15479.7	130.686	0
-11830.5	-13789.5	6930.27	137.286	0
-11812.3	-13867.8	6890.54	137.698	0
15665.4	-10212.9	4909.39	86.2319	0
-2754.8	14728.2	-12477.5	230.437	0
1904.49	1972.4	-19141.1	169.403	0
-12481.7	-2166.37	14594.7	119.425	0
-9908.23	7000.86	15082.7	113.565	0
12795	-8280.02	11925.4	99.8579	0
17384.3	1509.58	8606.6	87.434	0
17426	1532.61	8598.07	87.6558	0
-5832	-6138.81	17458	133.71	0
13218.2	6117.72	-12827.5	110.078	0
16457.7	-8560.95	-5600.26	83.4059	0
-11186.4	-15811.2	-1031.41	115.481	0
-4941.29	-13190.7	-13246.4	125.133	0
18631.7	2005.55	-5102.36	99.9674	0
12710.1	-2473.76	14394.4	90.3168	0
14298.2	-3055.03	-12872.5	92.2746	0
12881.9	14242	3097.14	88.0521	0
14634.4	-10716.9	6764.11	108.186	0
17528.8	4959.27	-6503.38	84.5912	0
-6552.03	12497	-13210.8	133.217	0
2011.45	-13661.7	13758.9	101.053	0
-16257.4	-194.257	10509.5	120.345	0
17418.6	7142.03	-4535.99	134.352	0
-18358.6	4616.2	4196.87	134.423	0
15312	-11907.2	1471.09	100.377	0
17732.8	7604.43	-2506.89	97.1404	0
-16989.1	5272.41	7541.21	119.205	0
-712.001	18919.5	-4065.57	187.984	0
-14898.1	6530.55	10555.8	130.227	0
-7224.27	10502.9	14532.3	118.542	0
7611.67	-8745.19	15567.4	304.685	0
8172.7	-2342.79	17432.6	162.612	0
13929.5	5567.14	12501.3	212.858	0
16402.3	-5220.83	-8816.07	130.597	0
-8338.39	-15272.6	-8438.13	111	0
-12401	3162.52	14583.7	150.903	0
12574.1	2019.99	-14661.2	87.2214	0
14391	5903.31	11458.6	86.9896	0
17570.8	8203.84	621.553	109.198	0
-9580.19	2923.8	-16539.2	112.264	0
15560.5	7463.71	-8985.03	93.1289	0
2402.45	15743.2	-11061.8	170.137	0
-6858.55	12012	13608.7	113.972	0
5274.74	-18428	-2850.85	96.9583	0
-8944.61	-14949.8	8380.79	114.005	0
11674.6	-1614.67	15432.9	90.9011	0
15109.1	6271.37	10415.5	122.744	0
14576.6	-11774.1	-5738.78	116.5	0
14632.4	-12025.3	-5861.43	117.819	0
-2506.97	6302.03	18173.5	107.542	0
-16570.7	9504.84	3130.56	131.22	0
9554.77	6076.73	-15693	98.4207	0
18411.3	2216.16	5773.28	89.2065	0
-9828.85	-6807.26	15255.2	128.142	0
-17436	-3629.27	8040.47	138.883	0
-9987.77	16355.9	2646.38	118.021	0
-4752.51	-18824.9	-870.39	116.117	0
8750.98	-6374.34	16004.2	127.287	0
7733.73	6392.85	-16512.7	150.647	0
10263	-7209.79	-14857.7	111.105	0
2309.84	18088.1	-6557.12	100.071	0
6822.04	7355.8	-16681	94.5838	0
-11062.5	-3891.37	-15420.5	112.215	0
15975.6	415.294	-11025.7	154.222	0
4506.96	-15257.5	-11028	110.71	0
12572.3	13883.1	4787.49	88.3649	0
9214.62	-13084.4	10901.3	158.81	0
-695.869	-16634.6	10039.2	114.497	0
-12258.2	1352.5	-14869.9	249.305	1
-9677.89	-15229.2	-6976.08	115.429	0
-7611.15	-15738.3	-8466.7	108.683	0
16636.6	8551.5	5146.49	107.519	0
16638.6	8615.69	5070.09	107.977	0
16136.9	8713.44	-6116.28	84.7413	0
8315.55	836.158	17417.8	124.987	0
6223.13	-5109.6	-17609.8	104.264	0
18254.7	-5610.8	-3353.49	85.9434	0
-18312.9	2784.63	5725.99	191.506	1
-18128.5	6202.87	-3164.66	145.782	0
17999.3	-6933.93	2314.05	88.5777	0
18866.6	4492	110.837	79.1406	0
8976.27	12816	11405.8	168.268	0
-304.86	-3340.54	-19120.9	101.412	0
14473.6	-1712	12719.5	88.484	0
-481.74	-19081.3	-3503.98	103.433	0
6093.56	-6908.19	16995.2	98.487	0
-10180.1	-5551.42	15552.7	120.725	0
8918.21	-16146.8	5847.51	91.57	0
9260.21	14817.3	-8321.63	97.4208	0
-10831.6	-13080.4	-9274.84	121.147	0
-19160.3	1145.5	-2459.25	120.758	0
17447.3	-422.282	-8562.6	95.6048	0
6823.42	-13355.1	12186.7	131.993	0
-19306.8	1423.67	458.754	179.76	0
12503.7	-1789.16	-14899.1	326.37	0
-949.869	-19279.1	-1223.06	101.417	0
10539.6	-15048	6136.29	96.9696	0
7950.74	-16639	6068.13	129.986	0
18137.9	1453.65	6563.8	140.919	0
-1314.31	2740.58	19106.2	105.702	0
6987.89	8427.78	15949.4	110.965	0
-4778.77	18084.4	4999.17	108.248	0
-8020.58	-5798.21	-16785.4	111.036	0
-10087.9	11658.8	-11755.8	110.417	1
13904.8	2420.5	-13298	96.8034	1
18624.5	5556.13	982.396	99.8852	0
-3436.44	5001.16	-18386	141.722	0
-7224.16	-3611.56	17569.2	189.613	0
2616.82	-6916.87	18018	106.413	0
8576.99	-1595.26	17288.4	93.0774	0
-17911.4	7458	450.721	118.219	0
-18175.4	7135.47	755.723	120.583	0
15110.6	3621.39	-11626.4	93.5874	0
11738.2	-8705	-12658.7	94.2231	0
18600.7	3480.78	-4144.13	88.5752	0
-8281.76	12444	12259.3	110.557	0
-8021.64	14963.2	-9407.65	109.592	0
9441.8	16452.6	-3908.2	98.8492	0
5333.74	18458	-2236.43	121.173	0
-6283.52	-1484.4	-18360.7	113.784	0
9402.97	-15645.5	6646.9	163.346	0
13530.8	6632.48	12125.2	86.9089	0
15961.2	894.123	10995.5	85.6514	0
-2038.67	-18958.2	4191.49	122.59	0
-16502.1	8831.6	5013.98	124.843	0
15956.7	-127.353	-11043.4	112.094	0
8533.42	14843.1	9028.98	103.192	0
2303.81	14877.9	-12141.1	132.309	0
8237.62	10987.8	-13587.1	181.508	0
17366.3	3646.3	7781.07	82.4645	0
-11984.1	1948.66	15147.5	122.234	0
-8090.91	16362.7	-6556.38	107.766	1
13889.6	-4476.43	-12881.4	99.6848	0
6473.24	-5245.7	17502.2	160.163	0
10490.7	-13158	9643.39	126.932	0
17934.4	-6514.64	-3141.93	82.8812	0
2860.54	14210.8	12871	121.749	0
-5392	17548.4	-6203.94	117.51	0
11018.8	15899.3	-777.935	101.781	0
16515.3	4531.68	-9140.03	123.901	0
13715.3	11627.3	7074.75	92.7586	0
15027.9	-3051.97	-11790.5	86.153	0
7683.99	8550.28	-15552.7	93.2446	0
-1092.08	-10165.4	16698.2	224.756	0
2859.72	18640.8	4420.19	107.063	0
-7219.18	3086.05	17690.6	142.47	0
-8882.95	-14961.4	8777.78	113.889	0
-685.21	486.324	-19421.9	105.86	0
1267	15184.7	-12106	138.17	0
-12756.2	7921.21	12201.2	132.741	0
18783.2	3748.44	-2547.4	83.78	0
19285.6	1842.56	-1452.64	99.9394	0
9602.17	14523.3	8384.78	301.939	0
-8745.32	6113.84	-16182.1	112.201	0
16988.1	9278.83	955.903	84.5355	0
16524.3	8249.52	-5786.99	200.201	0
-2461.28	18110	6564.86	103.638	0
9359.68	-2229.5	-16932.5	122.495	1
15392.7	-11720.2	180.983	92.7239	0
-12725.9	6468.12	-13337	122.873	0
13962.8	-54.074	-13436.1	88.8869	0
18430.5	-5929.9	348.149	132.36	0
19198.5	903.839	2103.95	166.729	0
7528.92	4257.87	17446.6	93.6693	0
18312.1	5663.32	-2680.69	113.495	0
16404.9	7465.64	7485.69	116.978	0
-7888.4	-8898.86	-15297.7	171.995	0
9839.74	-10742.4	12841.6	90.0074	0
15787.5	11234.3	444.524	106.665	0
-3881.99	17797.1	6579.93	105.815	0
-15144.9	10963.8	-4913.63	116.334	0
11890.5	14749.3	4220.12	129.682	0
5701.4	-4691.86	-17960.8	97.2081	0
8816.56	9233.68	-14558.2	93.4562	0
10208.2	-16026.3	3521.9	100.81	0
2551.74	-18169.6	6384.04	106.743	0
8860.52	-14782.2	8761.13	101.387	0
-7411.36	17616.2	-3733.57	108.265	1
17482.7	4937.8	-6589.32	131.6	0
8441.3	-16865	4591.49	96.2699	0
-7746.72	8837.04	15460.2	202.355	0
-14721.8	9295.76	8507.95	124.473	0
-13405	8399.23	11266.9	137.202	0
4469.27	18616.1	2663.88	135.631	0
-887.659	12729.1	14521.2	114.704	0
-8470.01	-6145.54	-16343	113.805	0
-3004.4	1785.6	-19090.6	220.213	0
-9200.26	-16975	-1932.09	332.076	0
-10043.5	8334.58	-14260.3	112.806	0
-589.099	-16604.9	-9981.19	116.279	0
14421.4	-12596.6	3174.77	89.7648	0
1554.82	-651.807	-19269.8	97.146	1
13426.3	9817.61	9877.7	90.4191	0
-9978.28	12350.7	11077.3	155.665	0
-9991.75	-6824.99	15234.6	112.299	0
-2362.89	14404.9	12686.2	103.224	0
3109.66	-15933	-10619.9	106.783	0
1528.69	18191.7	-6957.16	112.985	0
18583	3336.44	4703.35	83.5618	0
1734.86	18309	6094.25	317.439	0
12292.9	9905.52	11249.5	118.666	0
14968.2	-9475.87	8279.2	95.3958	0
-14610.8	-11349.6	-5632.9	149.838	0
18748.1	-4104.85	2728.47	80.2544	0
-12074.6	19.7835	15096.5	113.939	0
12144.4	-15044	1479.58	109.154	0
-7553.92	4588.43	17199.5	116.573	0
14892.1	-9390.31	-7987.53	85.1869	0
-7392.68	9108.96	-15403.2	153.94	0
-18133.6	-2105	6708.56	132.162	0
564.243	-17006.6	9355.31	107.875	0
14366.6	-4404.84	-12333.2	94.0371	0
19084.7	-2374.15	2016.82	82.5301	0
18386.1	-2636.53	-5437.25	80.926	0
4802.68	-12633.7	-13972.5	109.474	0
1257.25	-4882.66	18720.4	101.158	0
11575.6	-13499.7	-7552.26	89.3616	0
-1724	-17958.7	-6989.06	112.339	0
-387.257	18940.5	4101.02	103.148	0
13776.8	-7199.76	-11757.1	89.0481	0
14917.8	11790.7	3433.64	130.356	0
-5010.57	18003.9	-5183.12	112.202	0
-8106.26	-17364.6	2656.72	208.851	0
16583.7	6542.41	-7752.29	88.0682	0
6352.5	15994.1	-8801.57	93.6169	0
6089.89	-16618.7	7864.21	327.241	0
12739.8	-14531.5	-1706.44	119.547	0
13270	-14178.8	-1775.42	122.485	0
-14998.5	11915.1	-2571.14	118.013	0
13859.8	-8882.1	-10339.8	88.8314	0
19296.3	-1014.81	876.722	214.107	0
-9070.3	-1908.21	17025.9	150.263	0
17688.6	4026.09	-6718.47	152.307	0
781.433	734.38	-19426.7	126.979	1
12597.3	-14624.6	-2164.1	94.0307	0
8819.77	3573.2	17015.6	242.787	0
-116.149	8912.09	-17231.2	101.535	0
16928.2	-3072.29	-8920.75	89.6323	0
-6348.78	-5390.22	17437.3	115.772	0
33.3548	-18232.6	6896.9	135.215	0
-5857.55	12762.6	13426.1	122.787	0
-11957.7	3775.12	-14915.8	126.702	0
7763.5	17615.6	2607.45	107.815	0
9424.19	-146.588	-16961	89.614	1
1783.78	16259.5	10309.7	214.228	0
-6354.52	3530.19	17992.1	127.169	0
11475.2	9876.2	-12100.7	89.9846	0
-9489.86	-14221.6	9103.72	116.57	0
8151.1	-11724.2	-13075.5	113.966	0
-177.245	6089.25	-18542.9	133.877	0
-6022.8	4566.45	17801	126.053	0
-2291.71	18660.8	-4719.82	107.368	0
15210.2	7146.99	9741.5	87.7353	0
-5996.7	18434.5	-1076.24	106.585	1
-4635.73	-7272.64	-17388.7	136.963	0
9515.04	16606.7	-2955.97	112.386	0
15867.9	5955.7	9432.16	86.8745	0
-16263.8	9908.24	-3526.41	133.809	0
6063.21	-7054.67	16939.3	108.001	0
-13563.7	-9528.96	10019	121.446	0
-4844.5	-17556.3	-6521.06	123.134	0
8636.52	-4442.12	16725.6	93.6961	0
6631.86	539.166	18323.1	297.613	0
14247	-9275.87	9193.44	88.5931	0
237.738	-10129.1	16474.4	139.952	0
5936.32	-15455.3	-10048.1	108.1	0
15165	-3960.96	-11405.5	85.3482	0
2243.3	-1918.61	-19220	99.2263	0
11655	8887.37	-12875.5	123.952	0
-5705.9	-17910	4562.97	108.834	0
-16564.3	-2779.99	-9593.33	124.202	0
17860.5	-6194.96	4015.12	83.1246	0
-13679.8	13351.7	-3308.4	171.423	0
-13756.5	13321	-3251.07	171.884	0
18223.4	4456.17	5031.64	81.8812	0
-9709.67	-4223.77	-16189.2	116.228	0
-8091.81	-5897.49	-16521.3	254.663	0
-2170.28	14129.9	13022.8	103.668	0
-11348.3	-1817.11	-15704.9	118.572	0
15547.1	6153.41	9814.72	89.3303	0
15633.2	6078.3	9622.37	90.3562	0
11762.1	6466.96	13941.4	89.8732	0
7206.73	14961	-9900.32	97.5692	0
-7834.7	-17667	228.904	110.03	0
16510	7584.66	6598.4	81.9371	0
12871.6	-2694.86	14211.8	226.207	0
-9734.7	12760.2	11051.4	155.772	0
1951.8	-11764.3	-15257.6	104.733	0
-7135.81	10825.6	-14363.2	135.534	0
-13661	1261.54	-13828.4	188.69	0
12088.1	9685.76	11593.2	122.273	0
12316.3	5114.33	-14006.4	88.708	0
2821.77	-15320.5	-11524.9	110.274	0
-1341.45	9186.32	-16944.5	310.625	0
5960.23	14058.8	12002.7	105.415	0
16249.7	826.938	-10424.5	87.3762	0
-12403.2	-9381.21	11583.6	118.007	0
-6531.24	-13337.6	12548.8	150.788	0
17540.7	-5933.73	5800.66	88.401	0
182.622	3631.19	-19073.2	124.275	0
17177.3	-8596.8	-2716.29	81.3314	0
-10947.7	-12963.8	9431.92	116.095	0
17532.8	-6804.73	-4706	87.8143	0
10303.1	16275.8	1674.2	88.8487	0
11089	9020.06	13094.9	93.4377	0
17747.4	-3092.37	6997.78	96.6305	0
9851.22	-15632	-5689.32	106.759	0
6537.56	-11215.9	-14316	94.1366	0
-2816.47	-17944.5	-6876.28	114.93	0
-4557.51	-18638.6	3185.76	129.027	0
-9952.18	12275.1	-11334.5	289.267	0
19127.2	2443.38	-2362.95	127.994	0
-4447.3	-5721.41	-17973	114.904	0
-7779.78	6881.1	-16441.9	146.12	0
-11422.5	13756.3	7397.83	141.721	0
-14757.3	-12258.6	-3083.84	121.115	0
5936.64	-16498.7	8377.3	120.436	0
13586.9	-10176.6	-9464.53	89.6583	0
-3134.66	19029.4	1230.62	136.784	0
14726.5	-12670.4	764.245	96.3577	0
14855.1	10309	-6982.82	83.5206	1
12197.4	-8082.17	12644.4	91.9309	0
-13634.4	-10582	-8785.56	128.747	0
-17677.8	-168.327	-8155.82	180.062	0
6014.38	15892.1	-9223.34	159.779	0
2721.98	15578.8	11103	110.481	0
15041.5	12089.5	-1942.68	89.3029	0
-4063.6	-11302	15183.5	115.081	0
-14061.7	-5431.84	12394.9	170.074	0
17033.5	7974.38	-4594.04	209.758	0
-4939.09	2079.3	18594.6	156.848	0
-17812.5	-6141.34	4702.4	144.676	0
-13490.6	13816.1	1133.68	257.846	0
19079.7	1680.15	-2639.66	93.7286	0
6168.5	-6812.79	17133.6	95.2477	0
-13878.7	-3308.98	-13138	121.318	0
-13615.9	-13672	-1675.26	123.398	0
-698.776	-18488.4	5705.65	110.62	0
-7460.18	16253.4	7444.69	110.568	0
6035.98	14758.6	11001.4	142.822	0
-125.405	-1414.3	-19350.5	100.771	0
-19.3321	-1267.14	-19355.9	101.604	0
-16431	-10239.3	-1457.66	120.18	0
-16536.8	-10274.4	-1024.08	122.233	0
15852.1	-6732.04	8760.9	111.305	0
-13070.1	162.055	-14262.1	162.077	0
-14158.1	-7498.05	-10876.9	202.004	0
14775.9	-12657.1	559.613	85.246	0
-1241.53	-3344.68	-19022	102.531	0
-11154.8	12033	-10287.4	116.006	0
12506.9	10535	-10403.4	132.628	0
-7511.3	-10439	-14614	161.791	0
11419.3	10696.4	-11451.5	112.304	0
-17214.6	8514.52	-2096.62	170.937	0
5924.76	-18169.4	-3306.33	232.073	0
-12861.2	9097.06	11211.4	117.078	0
18383.4	629.453	6051.81	86.416	0
12416.5	6787.82	13261.3	88.3459	0
16732.1	-8573.05	4520.69	88.4821	0
6352.61	-10563.9	-14912.6	95.0663	0
14572.6	-6001	11362.5	235.609	0
896.29	-19138.2	-2660.44	100.355	0
-14180.1	8656.24	-9947.72	121	0
11990	14955.3	2541.15	93.4241	0
-12915.7	-14293.2	-2373.46	171.469	0
-13247.3	-14649.7	-1754.08	175.082	0
16814	-9283.14	-2912.95	121.916	0
-10498.3	16272	-1192.69	137.534	0
-8749.88	17285.1	-833.519	146.947	0
4997.44	16916.2	-8130.5	188.075	0
15247	-11850.4	1231.94	93.4654	0
16037.3	-6033.14	-9062.93	82.6558	0
-668.218	17183.1	8845.15	105.737	0
-10268.3	12660.5	-10543.6	112.286	0
-11316.7	-1083.45	15674.2	119.965	0
7956.09	17551.8	2269.94	92.7797	0
18882.5	-112.424	4313.91	84.4038	0
12706.1	-5893.37	-13311.8	88.0786	0
